time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_191722,37.4292768199,-122.1738580550,71.2907524266, 9, 0
19691231_191722,37.4292768199,-122.1738580550,71.2907524266, 9, 0
19691231_191722,37.4292664600,-122.1738718246,69.7608104150, 9, 1
19691231_191722,37.4292664600,-122.1738718246,69.7608104150, 9, 1
19691231_191722,37.4292664600,-122.1738718246,69.7608104150, 9, 1
19691231_191722,37.4292591294,-122.1738715904,69.4724734141, 9, 0
19691231_191722,37.4292591294,-122.1738715904,69.4724734141, 9, 0
19691231_191722,37.4292591294,-122.1738715904,69.4724734141, 9, 0
19691231_191722,37.4292591294,-122.1738715904,69.4724734141, 9, 0
19691231_191722,37.4292616404,-122.1738651039,69.7590778411, 9, 1
19691231_191722,37.4292616404,-122.1738651039,69.7590778411, 9, 1
19691231_191722,37.4292616404,-122.1738651039,69.7590778411, 9, 1
19691231_191723,37.4292616404,-122.1738651039,69.7590778411, 9, 1
19691231_191723,37.4292396115,-122.1738439655,70.6212098991, 9, 0
19691231_191723,37.4292396115,-122.1738439655,70.6212098991, 9, 0
19691231_191723,37.4292396115,-122.1738439655,70.6212098991, 9, 0
19691231_191723,37.4292396115,-122.1738439655,70.6212098991, 9, 0
19691231_191723,37.4292568638,-122.1738583351,69.7573607372, 9, 1
19691231_191723,37.4292568638,-122.1738583351,69.7573607372, 9, 1
19691231_191723,37.4292568638,-122.1738583351,69.7573607372, 9, 1
19691231_191723,37.4292524697,-122.1738577402,69.7052899486, 9, 0
19691231_191723,37.4292524697,-122.1738577402,69.7052899486, 9, 0
19691231_191723,37.4292524697,-122.1738577402,69.7052899486, 9, 0
19691231_191723,37.4292524697,-122.1738577402,69.7052899486, 9, 0
19691231_191723,37.4292521305,-122.1738515186,69.7556592108, 9, 1
19691231_191723,37.4292521305,-122.1738515186,69.7556592108, 9, 1
19691231_191723,37.4292521305,-122.1738515186,69.7556592108, 9, 1
19691231_191723,37.4292521305,-122.1738515186,69.7556592108, 9, 1
19691231_191723,37.4292495651,-122.1738458273,70.4499493694, 9, 0
19691231_191723,37.4292495651,-122.1738458273,70.4499493694, 9, 0
19691231_191723,37.4292495651,-122.1738458273,70.4499493694, 9, 0
19691231_191723,37.4292495651,-122.1738458273,70.4499493694, 9, 0
19691231_191723,37.4292474408,-122.1738446546,69.7539733203, 9, 1
19691231_191723,37.4292474408,-122.1738446546,69.7539733203, 9, 1
19691231_191723,37.4292474408,-122.1738446546,69.7539733203, 9, 1
19691231_191723,37.4292319075,-122.1738324955,69.3692168144, 9, 0
19691231_191723,37.4292319075,-122.1738324955,69.3692168144, 9, 0
19691231_191723,37.4292319075,-122.1738324955,69.3692168144, 9, 0
19691231_191723,37.4292319075,-122.1738324955,69.3692168144, 9, 0
19691231_191723,37.4292427951,-122.1738377440,69.7523032782, 9, 1
19691231_191723,37.4292427951,-122.1738377440,69.7523032782, 9, 1
19691231_191723,37.4292427951,-122.1738377440,69.7523032782, 9, 1
19691231_191723,37.4292396375,-122.1738373478,72.3196110856, 9, 0
19691231_191723,37.4292396375,-122.1738373478,72.3196110856, 9, 0
19691231_191723,37.4292396375,-122.1738373478,72.3196110856, 9, 0
19691231_191723,37.4292396375,-122.1738373478,72.3196110856, 9, 0
19691231_191723,37.4292381936,-122.1738307871,69.7506491355, 9, 1
19691231_191723,37.4292381936,-122.1738307871,69.7506491355, 9, 1
19691231_191724,37.4292381936,-122.1738307871,69.7506491355, 9, 1
19691231_191724,37.4292195694,-122.1738117553,69.2366455177, 9, 0
19691231_191724,37.4292195694,-122.1738117553,69.2366455177, 9, 0
19691231_191724,37.4292195694,-122.1738117553,69.2366455177, 9, 0
19691231_191724,37.4292195694,-122.1738117553,69.2366455177, 9, 0
19691231_191724,37.4292336367,-122.1738237841,69.7490110002, 9, 1
19691231_191724,37.4292336367,-122.1738237841,69.7490110002, 9, 1
19691231_191724,37.4292336367,-122.1738237841,69.7490110002, 9, 1
19691231_191724,37.4292336367,-122.1738237841,69.7490110002, 9, 1
19691231_191724,37.4292570237,-122.1738193898,72.4377131249, 9, 0
19691231_191724,37.4292570237,-122.1738193898,72.4377131249, 9, 0
19691231_191724,37.4292570237,-122.1738193898,72.4377131249, 9, 0
19691231_191724,37.4292570237,-122.1738193898,72.4377131249, 9, 0
19691231_191724,37.4292570237,-122.1738193898,72.4377131249, 9, 0
19691231_191724,37.4292291246,-122.1738167357,69.7473889798, 9, 1
19691231_191724,37.4292291246,-122.1738167357,69.7473889798, 9, 1
19691231_191724,37.4292291246,-122.1738167357,69.7473889798, 9, 1
19691231_191724,37.4292291246,-122.1738167357,69.7473889798, 9, 1
19691231_191724,37.4291943229,-122.1737949273,70.3679050628, 9, 0
19691231_191724,37.4291943229,-122.1737949273,70.3679050628, 9, 0
19691231_191724,37.4291943229,-122.1737949273,70.3679050628, 9, 0
19691231_191724,37.4291943229,-122.1737949273,70.3679050628, 9, 0
19691231_191724,37.4292246576,-122.1738096423,69.7457831741, 9, 1
19691231_191724,37.4292246576,-122.1738096423,69.7457831741, 9, 1
19691231_191724,37.4292246576,-122.1738096423,69.7457831741, 9, 1
19691231_191724,37.4291855153,-122.1737822841,72.6419887125, 9, 0
19691231_191724,37.4291855153,-122.1737822841,72.6419887125, 9, 0
19691231_191724,37.4291855153,-122.1737822841,72.6419887125, 9, 0
19691231_191724,37.4291855153,-122.1737822841,72.6419887125, 9, 0
19691231_191724,37.4292202360,-122.1738025043,69.7441936882, 9, 1
19691231_191724,37.4292202360,-122.1738025043,69.7441936882, 9, 1
19691231_191724,37.4292202360,-122.1738025043,69.7441936882, 9, 1
19691231_191724,37.4292037575,-122.1737602562,69.6796687698, 9, 0
19691231_191724,37.4292037575,-122.1737602562,69.6796687698, 9, 0
19691231_191724,37.4292037575,-122.1737602562,69.6796687698, 9, 0
19691231_191724,37.4292037575,-122.1737602562,69.6796687698, 9, 0
19691231_191724,37.4292158601,-122.1737953221,69.7426206236, 9, 1
19691231_191724,37.4292158601,-122.1737953221,69.7426206236, 9, 1
19691231_191725,37.4292158601,-122.1737953221,69.7426206236, 9, 1
19691231_191725,37.4292026762,-122.1737982539,70.2364155700, 9, 0
19691231_191725,37.4292026762,-122.1737982539,70.2364155700, 9, 0
19691231_191725,37.4292026762,-122.1737982539,70.2364155700, 9, 0
19691231_191725,37.4292026762,-122.1737982539,70.2364155700, 9, 0
19691231_191725,37.4292115301,-122.1737880963,69.7410640809, 9, 1
19691231_191725,37.4292115301,-122.1737880963,69.7410640809, 9, 1
19691231_191725,37.4292115301,-122.1737880963,69.7410640809, 9, 1
19691231_191725,37.4292115301,-122.1737880963,69.7410640809, 9, 1
19691231_191725,37.4292009299,-122.1737747974,72.0559496379, 9, 0
19691231_191725,37.4292009299,-122.1737747974,72.0559496379, 9, 0
19691231_191725,37.4292009299,-122.1737747974,72.0559496379, 9, 0
19691231_191725,37.4292009299,-122.1737747974,72.0559496379, 9, 0
19691231_191725,37.4292072464,-122.1737808273,69.7395241593, 9, 1
19691231_191725,37.4292072464,-122.1737808273,69.7395241593, 9, 1
19691231_191725,37.4292072464,-122.1737808273,69.7395241593, 9, 1
19691231_191725,37.4292072464,-122.1737808273,69.7395241593, 9, 1
19691231_191725,37.4292008636,-122.1737631140,71.9029103742, 9, 0
19691231_191725,37.4292008636,-122.1737631140,71.9029103742, 9, 0
19691231_191725,37.4292008636,-122.1737631140,71.9029103742, 9, 0
19691231_191725,37.4292008636,-122.1737631140,71.9029103742, 9, 0
19691231_191725,37.4292030092,-122.1737735155,69.7380009565, 9, 1
19691231_191725,37.4292030092,-122.1737735155,69.7380009565, 9, 1
19691231_191725,37.4292030092,-122.1737735155,69.7380009565, 9, 1
19691231_191725,37.4291876853,-122.1737565023,70.6624183067, 9, 0
19691231_191725,37.4291876853,-122.1737565023,70.6624183067, 9, 0
19691231_191725,37.4291876853,-122.1737565023,70.6624183067, 9, 0
19691231_191725,37.4291876853,-122.1737565023,70.6624183067, 9, 0
19691231_191725,37.4291988188,-122.1737661615,69.7364945716, 9, 1
19691231_191725,37.4291988188,-122.1737661615,69.7364945716, 9, 1
19691231_191725,37.4291988188,-122.1737661615,69.7364945716, 9, 1
19691231_191725,37.4292016348,-122.1737421556,72.6643325848, 9, 0
19691231_191725,37.4292016348,-122.1737421556,72.6643325848, 9, 0
19691231_191725,37.4292016348,-122.1737421556,72.6643325848, 9, 0
19691231_191725,37.4292016348,-122.1737421556,72.6643325848, 9, 0
19691231_191725,37.4291946754,-122.1737587657,69.7350051010, 9, 1
19691231_191725,37.4291946754,-122.1737587657,69.7350051010, 9, 1
19691231_191726,37.4291946754,-122.1737587657,69.7350051010, 9, 1
19691231_191726,37.4291687902,-122.1737532333,68.0598906630, 9, 0
19691231_191726,37.4291687902,-122.1737532333,68.0598906630, 9, 0
19691231_191726,37.4291687902,-122.1737532333,68.0598906630, 9, 0
19691231_191726,37.4291687902,-122.1737532333,68.0598906630, 9, 0
19691231_191726,37.4291905793,-122.1737513285,69.7335326378, 9, 1
19691231_191726,37.4291905793,-122.1737513285,69.7335326378, 9, 1
19691231_191726,37.4291905793,-122.1737513285,69.7335326378, 9, 1
19691231_191726,37.4291715523,-122.1737516356,73.8564186972, 9, 0
19691231_191726,37.4291715523,-122.1737516356,73.8564186972, 9, 0
19691231_191726,37.4291715523,-122.1737516356,73.8564186972, 9, 0
19691231_191726,37.4291715523,-122.1737516356,73.8564186972, 9, 0
19691231_191726,37.4291715523,-122.1737516356,73.8564186972, 9, 0
19691231_191726,37.4291865308,-122.1737438505,69.7320772799, 9, 1
19691231_191726,37.4291865308,-122.1737438505,69.7320772799, 9, 1
19691231_191726,37.4291865308,-122.1737438505,69.7320772799, 9, 1
19691231_191726,37.4291865308,-122.1737438505,69.7320772799, 9, 1
19691231_191726,37.4291865308,-122.1737438505,69.7320772799, 9, 1
19691231_191726,37.4292140070,-122.1737444184,68.7480755509, 9, 0
19691231_191726,37.4292140070,-122.1737444184,68.7480755509, 9, 0
19691231_191726,37.4292140070,-122.1737444184,68.7480755509, 9, 0
19691231_191726,37.4292140070,-122.1737444184,68.7480755509, 9, 0
19691231_191726,37.4291825302,-122.1737363321,69.7306391159, 9, 1
19691231_191726,37.4291825302,-122.1737363321,69.7306391159, 9, 1
19691231_191726,37.4291825302,-122.1737363321,69.7306391159, 9, 1
19691231_191726,37.4291722671,-122.1737290609,69.8620536234, 9, 0
19691231_191726,37.4291722671,-122.1737290609,69.8620536234, 9, 0
19691231_191726,37.4291722671,-122.1737290609,69.8620536234, 9, 0
19691231_191726,37.4291722671,-122.1737290609,69.8620536234, 9, 0
19691231_191726,37.4291785776,-122.1737287739,69.7292182413, 9, 1
19691231_191726,37.4291785776,-122.1737287739,69.7292182413, 9, 1
19691231_191726,37.4291785776,-122.1737287739,69.7292182413, 9, 1
19691231_191726,37.4291686088,-122.1737296496,70.7809378968, 9, 0
19691231_191726,37.4291686088,-122.1737296496,70.7809378968, 9, 0
19691231_191726,37.4291686088,-122.1737296496,70.7809378968, 9, 0
19691231_191726,37.4291686088,-122.1737296496,70.7809378968, 9, 0
19691231_191726,37.4291746734,-122.1737211762,69.7278147459, 9, 1
19691231_191726,37.4291746734,-122.1737211762,69.7278147459, 9, 1
19691231_191727,37.4291746734,-122.1737211762,69.7278147459, 9, 1
19691231_191727,37.4292019683,-122.1737116409,67.8060745433, 9, 0
19691231_191727,37.4292019683,-122.1737116409,67.8060745433, 9, 0
19691231_191727,37.4292019683,-122.1737116409,67.8060745433, 9, 0
19691231_191727,37.4292019683,-122.1737116409,67.8060745433, 9, 0
19691231_191727,37.4291708178,-122.1737135396,69.7264287190, 9, 1
19691231_191727,37.4291708178,-122.1737135396,69.7264287190, 9, 1
19691231_191727,37.4291708178,-122.1737135396,69.7264287190, 9, 1
19691231_191727,37.4291575898,-122.1737393486,74.1414606738, 9, 0
19691231_191727,37.4291575898,-122.1737393486,74.1414606738, 9, 0
19691231_191727,37.4291575898,-122.1737393486,74.1414606738, 9, 0
19691231_191727,37.4291575898,-122.1737393486,74.1414606738, 9, 0
19691231_191727,37.4291670110,-122.1737058646,69.7250602517, 9, 1
19691231_191727,37.4291670110,-122.1737058646,69.7250602517, 9, 1
19691231_191727,37.4291670110,-122.1737058646,69.7250602517, 9, 1
19691231_191727,37.4291670110,-122.1737058646,69.7250602517, 9, 1
19691231_191727,37.4291538438,-122.1737318658,67.4736845132, 9, 0
19691231_191727,37.4291538438,-122.1737318658,67.4736845132, 9, 0
19691231_191727,37.4291538438,-122.1737318658,67.4736845132, 9, 0
19691231_191727,37.4291538438,-122.1737318658,67.4736845132, 9, 0
19691231_191727,37.4291632533,-122.1736981516,69.7237094271, 9, 1
19691231_191727,37.4291632533,-122.1736981516,69.7237094271, 9, 1
19691231_191727,37.4291632533,-122.1736981516,69.7237094271, 9, 1
19691231_191727,37.4291632533,-122.1736981516,69.7237094271, 9, 1
19691231_191727,37.4291684430,-122.1736566090,69.3109743421, 9, 0
19691231_191727,37.4291684430,-122.1736566090,69.3109743421, 9, 0
19691231_191727,37.4291684430,-122.1736566090,69.3109743421, 9, 0
19691231_191727,37.4291684430,-122.1736566090,69.3109743421, 9, 0
19691231_191727,37.4291595450,-122.1736904012,69.7223763367, 9, 1
19691231_191727,37.4291595450,-122.1736904012,69.7223763367, 9, 1
19691231_191727,37.4291595450,-122.1736904012,69.7223763367, 9, 1
19691231_191727,37.4291687435,-122.1736667627,72.3510556562, 9, 0
19691231_191727,37.4291687435,-122.1736667627,72.3510556562, 9, 0
19691231_191727,37.4291687435,-122.1736667627,72.3510556562, 9, 0
19691231_191727,37.4291687435,-122.1736667627,72.3510556562, 9, 0
19691231_191727,37.4291558861,-122.1736826138,69.7210610628, 9, 1
19691231_191727,37.4291558861,-122.1736826138,69.7210610628, 9, 1
19691231_191728,37.4291558861,-122.1736826138,69.7210610628, 9, 1
19691231_191728,37.4291279613,-122.1736684740,70.9384258961, 9, 0
19691231_191728,37.4291279613,-122.1736684740,70.9384258961, 9, 0
19691231_191728,37.4291279613,-122.1736684740,70.9384258961, 9, 0
19691231_191728,37.4291279613,-122.1736684740,70.9384258961, 9, 0
19691231_191728,37.4291522771,-122.1736747900,69.7197636898, 9, 1
19691231_191728,37.4291522771,-122.1736747900,69.7197636898, 9, 1
19691231_191728,37.4291522771,-122.1736747900,69.7197636898, 9, 1
19691231_191728,37.4291790926,-122.1736131738,69.3913729775, 9, 0
19691231_191728,37.4291790926,-122.1736131738,69.3913729775, 9, 0
19691231_191728,37.4291790926,-122.1736131738,69.3913729775, 9, 0
19691231_191728,37.4291790926,-122.1736131738,69.3913729775, 9, 0
19691231_191728,37.4291790926,-122.1736131738,69.3913729775, 9, 0
19691231_191728,37.4291487182,-122.1736669302,69.7184843006, 9, 1
19691231_191728,37.4291487182,-122.1736669302,69.7184843006, 9, 1
19691231_191728,37.4291487182,-122.1736669302,69.7184843006, 9, 1
19691231_191728,37.4291487182,-122.1736669302,69.7184843006, 9, 1
19691231_191728,37.4291632095,-122.1736896939,70.8351625973, 9, 0
19691231_191728,37.4291632095,-122.1736896939,70.8351625973, 9, 0
19691231_191728,37.4291632095,-122.1736896939,70.8351625973, 9, 0
19691231_191728,37.4291632095,-122.1736896939,70.8351625973, 9, 0
19691231_191728,37.4291452094,-122.1736590350,69.7172229787, 9, 1
19691231_191728,37.4291452094,-122.1736590350,69.7172229787, 9, 1
19691231_191728,37.4291452094,-122.1736590350,69.7172229787, 9, 1
19691231_191728,37.4291500443,-122.1736680958,72.0267903029, 9, 0
19691231_191728,37.4291500443,-122.1736680958,72.0267903029, 9, 0
19691231_191728,37.4291500443,-122.1736680958,72.0267903029, 9, 0
19691231_191728,37.4291500443,-122.1736680958,72.0267903029, 9, 0
19691231_191728,37.4291417512,-122.1736511048,69.7159798035, 9, 1
19691231_191728,37.4291417512,-122.1736511048,69.7159798035, 9, 1
19691231_191728,37.4291417512,-122.1736511048,69.7159798035, 9, 1
19691231_191728,37.4291417512,-122.1736511048,69.7159798035, 9, 1
19691231_191728,37.4291266711,-122.1736578974,70.1272965779, 9, 0
19691231_191728,37.4291266711,-122.1736578974,70.1272965779, 9, 0
19691231_191728,37.4291266711,-122.1736578974,70.1272965779, 9, 0
19691231_191728,37.4291266711,-122.1736578974,70.1272965779, 9, 0
19691231_191728,37.4291383437,-122.1736431402,69.7147548549, 9, 1
19691231_191728,37.4291383437,-122.1736431402,69.7147548549, 9, 1
19691231_191729,37.4291383437,-122.1736431402,69.7147548549, 9, 1
19691231_191729,37.4291629894,-122.1736510209,71.7430429010, 9, 0
19691231_191729,37.4291629894,-122.1736510209,71.7430429010, 9, 0
19691231_191729,37.4291629894,-122.1736510209,71.7430429010, 9, 0
19691231_191729,37.4291629894,-122.1736510209,71.7430429010, 9, 0
19691231_191729,37.4291349870,-122.1736351417,69.7135482105, 9, 1
19691231_191729,37.4291349870,-122.1736351417,69.7135482105, 9, 1
19691231_191729,37.4291349870,-122.1736351417,69.7135482105, 9, 1
19691231_191729,37.4291306833,-122.1736205302,67.5039968818, 9, 0
19691231_191729,37.4291306833,-122.1736205302,67.5039968818, 9, 0
19691231_191729,37.4291306833,-122.1736205302,67.5039968818, 9, 0
19691231_191729,37.4291306833,-122.1736205302,67.5039968818, 9, 0
19691231_191729,37.4291316816,-122.1736271097,69.7123599473, 9, 1
19691231_191729,37.4291316816,-122.1736271097,69.7123599473, 9, 1
19691231_191729,37.4291316816,-122.1736271097,69.7123599473, 9, 1
19691231_191729,37.4291316816,-122.1736271097,69.7123599473, 9, 1
19691231_191729,37.4291297488,-122.1736394075,71.2509957288, 9, 0
19691231_191729,37.4291297488,-122.1736394075,71.2509957288, 9, 0
19691231_191729,37.4291297488,-122.1736394075,71.2509957288, 9, 0
19691231_191729,37.4291297488,-122.1736394075,71.2509957288, 9, 0
19691231_191729,37.4291284274,-122.1736190449,69.7111901446, 9, 1
19691231_191729,37.4291284274,-122.1736190449,69.7111901446, 9, 1
19691231_191729,37.4291284274,-122.1736190449,69.7111901446, 9, 1
19691231_191729,37.4291214068,-122.1736171928,67.6733491702, 9, 0
19691231_191729,37.4291214068,-122.1736171928,67.6733491702, 9, 0
19691231_191729,37.4291214068,-122.1736171928,67.6733491702, 9, 0
19691231_191729,37.4291214068,-122.1736171928,67.6733491702, 9, 0
19691231_191729,37.4291252248,-122.1736109477,69.7100388727, 9, 1
19691231_191729,37.4291252248,-122.1736109477,69.7100388727, 9, 1
19691231_191729,37.4291252248,-122.1736109477,69.7100388727, 9, 1
19691231_191729,37.4291286469,-122.1736313516,67.6427987962, 9, 0
19691231_191729,37.4291286469,-122.1736313516,67.6427987962, 9, 0
19691231_191729,37.4291286469,-122.1736313516,67.6427987962, 9, 0
19691231_191729,37.4291286469,-122.1736313516,67.6427987962, 9, 0
19691231_191729,37.4291220740,-122.1736028186,69.7089062085, 9, 1
19691231_191729,37.4291220740,-122.1736028186,69.7089062085, 9, 1
19691231_191729,37.4291220740,-122.1736028186,69.7089062085, 9, 1
19691231_191730,37.4291220740,-122.1736028186,69.7089062085, 9, 1
19691231_191730,37.4291042800,-122.1735880179,68.5126466621, 9, 0
19691231_191730,37.4291042800,-122.1735880179,68.5126466621, 9, 0
19691231_191730,37.4291042800,-122.1735880179,68.5126466621, 9, 0
19691231_191730,37.4291042800,-122.1735880179,68.5126466621, 9, 0
19691231_191730,37.4291189752,-122.1735946581,69.7077922231, 9, 1
19691231_191730,37.4291189752,-122.1735946581,69.7077922231, 9, 1
19691231_191730,37.4291189752,-122.1735946581,69.7077922231, 9, 1
19691231_191730,37.4291222885,-122.1735760485,71.3745888883, 9, 0
19691231_191730,37.4291222885,-122.1735760485,71.3745888883, 9, 0
19691231_191730,37.4291222885,-122.1735760485,71.3745888883, 9, 0
19691231_191730,37.4291222885,-122.1735760485,71.3745888883, 9, 0
19691231_191730,37.4291222885,-122.1735760485,71.3745888883, 9, 0
19691231_191730,37.4291159285,-122.1735864669,69.7066969884, 9, 1
19691231_191730,37.4291159285,-122.1735864669,69.7066969884, 9, 1
19691231_191730,37.4291159285,-122.1735864669,69.7066969884, 9, 1
19691231_191730,37.4291159285,-122.1735864669,69.7066969884, 9, 1
19691231_191730,37.4291040581,-122.1735653571,69.6161991720, 9, 0
19691231_191730,37.4291040581,-122.1735653571,69.6161991720, 9, 0
19691231_191730,37.4291040581,-122.1735653571,69.6161991720, 9, 0
19691231_191730,37.4291040581,-122.1735653571,69.6161991720, 9, 0
19691231_191730,37.4291129341,-122.1735782453,69.7056205738, 9, 1
19691231_191730,37.4291129341,-122.1735782453,69.7056205738, 9, 1
19691231_191730,37.4291129341,-122.1735782453,69.7056205738, 9, 1
19691231_191730,37.4291159495,-122.1735366702,67.7065521975, 9, 0
19691231_191730,37.4291159495,-122.1735366702,67.7065521975, 9, 0
19691231_191730,37.4291159495,-122.1735366702,67.7065521975, 9, 0
19691231_191730,37.4291159495,-122.1735366702,67.7065521975, 9, 0
19691231_191730,37.4291099923,-122.1735699939,69.7045630497, 9, 1
19691231_191730,37.4291099923,-122.1735699939,69.7045630497, 9, 1
19691231_191730,37.4291099923,-122.1735699939,69.7045630497, 9, 1
19691231_191730,37.4291225754,-122.1735749638,71.4510478282, 9, 0
19691231_191730,37.4291225754,-122.1735749638,71.4510478282, 9, 0
19691231_191730,37.4291225754,-122.1735749638,71.4510478282, 9, 0
19691231_191730,37.4291225754,-122.1735749638,71.4510478282, 9, 0
19691231_191730,37.4291071032,-122.1735617134,69.7035244797, 9, 1
19691231_191730,37.4291071032,-122.1735617134,69.7035244797, 9, 1
19691231_191731,37.4291071032,-122.1735617134,69.7035244797, 9, 1
19691231_191731,37.4290971987,-122.1735686174,70.8338778734, 9, 0
19691231_191731,37.4290971987,-122.1735686174,70.8338778734, 9, 0
19691231_191731,37.4290971987,-122.1735686174,70.8338778734, 9, 0
19691231_191731,37.4290971987,-122.1735686174,70.8338778734, 9, 0
19691231_191731,37.4291042671,-122.1735534040,69.7025049365, 9, 1
19691231_191731,37.4291042671,-122.1735534040,69.7025049365, 9, 1
19691231_191731,37.4291042671,-122.1735534040,69.7025049365, 9, 1
19691231_191731,37.4291042671,-122.1735534040,69.7025049365, 9, 1
19691231_191731,37.4291072103,-122.1735249738,70.0093788026, 9, 0
19691231_191731,37.4291072103,-122.1735249738,70.0093788026, 9, 0
19691231_191731,37.4291072103,-122.1735249738,70.0093788026, 9, 0
19691231_191731,37.4291072103,-122.1735249738,70.0093788026, 9, 0
19691231_191731,37.4291014840,-122.1735450666,69.7015044806, 9, 1
19691231_191731,37.4291014840,-122.1735450666,69.7015044806, 9, 1
19691231_191731,37.4291014840,-122.1735450666,69.7015044806, 9, 1
19691231_191731,37.4291014840,-122.1735450666,69.7015044806, 9, 1
19691231_191731,37.4291092962,-122.1735267003,69.8544975225, 9, 0
19691231_191731,37.4291092962,-122.1735267003,69.8544975225, 9, 0
19691231_191731,37.4291092962,-122.1735267003,69.8544975225, 9, 0
19691231_191731,37.4291092962,-122.1735267003,69.8544975225, 9, 0
19691231_191731,37.4290987543,-122.1735367014,69.7005231795, 9, 1
19691231_191731,37.4290987543,-122.1735367014,69.7005231795, 9, 1
19691231_191731,37.4290987543,-122.1735367014,69.7005231795, 9, 1
19691231_191731,37.4290773404,-122.1734903135,71.1489289529, 9, 0
19691231_191731,37.4290773404,-122.1734903135,71.1489289529, 9, 0
19691231_191731,37.4290773404,-122.1734903135,71.1489289529, 9, 0
19691231_191731,37.4290773404,-122.1734903135,71.1489289529, 9, 0
19691231_191731,37.4290960780,-122.1735283092,69.6995610909, 9, 1
19691231_191731,37.4290960780,-122.1735283092,69.6995610909, 9, 1
19691231_191731,37.4290960780,-122.1735283092,69.6995610909, 9, 1
19691231_191731,37.4290958914,-122.1735381177,69.1149697248, 9, 0
19691231_191731,37.4290958914,-122.1735381177,69.1149697248, 9, 0
19691231_191731,37.4290958914,-122.1735381177,69.1149697248, 9, 0
19691231_191731,37.4290958914,-122.1735381177,69.1149697248, 9, 0
19691231_191731,37.4290934553,-122.1735198903,69.6986182806, 9, 1
19691231_191731,37.4290934553,-122.1735198903,69.6986182806, 9, 1
19691231_191732,37.4290934553,-122.1735198903,69.6986182806, 9, 1
19691231_191732,37.4291153896,-122.1735245928,69.9690450005, 9, 0
19691231_191732,37.4291153896,-122.1735245928,69.9690450005, 9, 0
19691231_191732,37.4291153896,-122.1735245928,69.9690450005, 9, 0
19691231_191732,37.4291153896,-122.1735245928,69.9690450005, 9, 0
19691231_191732,37.4290908864,-122.1735114455,69.6976948094, 9, 1
19691231_191732,37.4290908864,-122.1735114455,69.6976948094, 9, 1
19691231_191732,37.4290908864,-122.1735114455,69.6976948094, 9, 1
19691231_191732,37.4290842799,-122.1735170201,70.9851001764, 9, 0
19691231_191732,37.4290842799,-122.1735170201,70.9851001764, 9, 0
19691231_191732,37.4290842799,-122.1735170201,70.9851001764, 9, 0
19691231_191732,37.4290842799,-122.1735170201,70.9851001764, 9, 0
19691231_191732,37.4290842799,-122.1735170201,70.9851001764, 9, 0
19691231_191732,37.4290883714,-122.1735029751,69.6967907335, 9, 1
19691231_191732,37.4290883714,-122.1735029751,69.6967907335, 9, 1
19691231_191732,37.4290883714,-122.1735029751,69.6967907335, 9, 1
19691231_191732,37.4290883714,-122.1735029751,69.6967907335, 9, 1
19691231_191732,37.4290883714,-122.1735029751,69.6967907335, 9, 1
19691231_191732,37.4290880143,-122.1734768838,67.3737314180, 9, 0
19691231_191732,37.4290880143,-122.1734768838,67.3737314180, 9, 0
19691231_191732,37.4290880143,-122.1734768838,67.3737314180, 9, 0
19691231_191732,37.4290880143,-122.1734768838,67.3737314180, 9, 0
19691231_191732,37.4290859106,-122.1734944798,69.6959061113, 9, 1
19691231_191732,37.4290859106,-122.1734944798,69.6959061113, 9, 1
19691231_191732,37.4290859106,-122.1734944798,69.6959061113, 9, 1
19691231_191732,37.4290794963,-122.1734994835,66.4395479178, 9, 0
19691231_191732,37.4290794963,-122.1734994835,66.4395479178, 9, 0
19691231_191732,37.4290794963,-122.1734994835,66.4395479178, 9, 0
19691231_191732,37.4290794963,-122.1734994835,66.4395479178, 9, 0
19691231_191732,37.4290835040,-122.1734859600,69.6950410015, 9, 1
19691231_191732,37.4290835040,-122.1734859600,69.6950410015, 9, 1
19691231_191732,37.4290835040,-122.1734859600,69.6950410015, 9, 1
19691231_191732,37.4290631262,-122.1734822970,68.5901571605, 9, 0
19691231_191732,37.4290631262,-122.1734822970,68.5901571605, 9, 0
19691231_191732,37.4290631262,-122.1734822970,68.5901571605, 9, 0
19691231_191732,37.4290631262,-122.1734822970,68.5901571605, 9, 0
19691231_191732,37.4290811519,-122.1734774164,69.6941954572, 9, 1
19691231_191732,37.4290811519,-122.1734774164,69.6941954572, 9, 1
19691231_191733,37.4290811519,-122.1734774164,69.6941954572, 9, 1
19691231_191733,37.4290802933,-122.1734840930,69.6681633057, 9, 0
19691231_191733,37.4290802933,-122.1734840930,69.6681633057, 9, 0
19691231_191733,37.4290802933,-122.1734840930,69.6681633057, 9, 0
19691231_191733,37.4290802933,-122.1734840930,69.6681633057, 9, 0
19691231_191733,37.4290788544,-122.1734688495,69.6933695361, 9, 1
19691231_191733,37.4290788544,-122.1734688495,69.6933695361, 9, 1
19691231_191733,37.4290788544,-122.1734688495,69.6933695361, 9, 1
19691231_191733,37.4290827935,-122.1734501915,70.3651784018, 9, 0
19691231_191733,37.4290827935,-122.1734501915,70.3651784018, 9, 0
19691231_191733,37.4290827935,-122.1734501915,70.3651784018, 9, 0
19691231_191733,37.4290827935,-122.1734501915,70.3651784018, 9, 0
19691231_191733,37.4290766116,-122.1734602598,69.6925632835, 9, 1
19691231_191733,37.4290766116,-122.1734602598,69.6925632835, 9, 1
